USERID	NAME	SURNAME	GENDER	RACE	AGE	PROVINCE	CHANNEL2	RECORDDATE	EMAIL	RECORDTIME	DURATION2	SOCIAL_MEDIA_HANDLE
	None	None	None	None	0	None			Yolonda?434@abcmail.com			None
	None	None	None	None	0	None			Luann?495@mailxyz.com			None
	None	None			0				Dia?133@mail.com			None
	None	None	None	None	0	None			Luann?304@abcmail.com			None
	None	None			0				Rebecka?491@yahoo.com			None
	None	None			0				Shelley?73@mail.com			None
	None	None			0				Luanna?101@yahoo.com			None
	None	None	None	None	0	None			Lillie?204@abcmail.com			None
	None	None	None	None	0	None			Nubia?291@yahoo.com			None
	None	None	None	None	0	None			Sharri?141@yahoo.com			None
	None	None	None	None	0	None			Emilie?352@gmail.com			None
	None	None			0				Luanna?422@gmail.com			None
	None	None	None	None	0	None			Luann?155@mailxyz.com			None
	None	None	None	None	0	None			Trudie?415@mailxyz.com			None
	None	None			0				Epifania?75@mailxyz.com			None
	Lucas?	Tancredi	male	white	28	Gauteng			Lucas?233@mail.com			@Lucas?23
	Hollis?	Beville	male	black	34	Gauteng			Hollis?384@abcmail.com			@Hollis?38
	None	None	None	None	0	None			Alissa?64@abcmail.com			None
	None	None	None	None	0	None			Rebekah?333@mail.com			None
	None	None	None	None	0	None			Mellie?382@gmail.com			None
	Efren?	Condie	male	black	12	Limpopo			Efren?135@mailxyz.com			@Efren?13
	Royal?	Mina	male	black	22	Gauteng			Royal?175@mailxyz.com			@Royal?17
	Garry?	Caves	male	black	27	Limpopo			Garry?283@mail.com			@Garry?28
	None	None	None	None	0	None			Meghann?23@mail.com			None
	None	None	None	None	0	None			Reagan?453@mail.com			None
	None	None			0				Reagan?364@abcmail.com			None
	None	None	None	None	0	None			Lesli?485@mailxyz.com			None
	Randy?	Pilot	male	None	24	Mpumalanga			Randy?393@mail.com			@Randy?39
	None	None			0				Teresia?115@mailxyz.com			None
	None	None	None	None	0	None			Adela?232@gmail.com			None
	Irving?	Mccown	male	None	25	Gauteng			Irving?54@abcmail.com			@Irving?5
	None	None	None	None	0	None			Epifania?412@gmail.com			None
	Robby?	Slane	male	black	37	Gauteng			Robby?165@mailxyz.com			@Robby?16
	None	None	None	None	0	None			Adela?82@gmail.com			None
	None	None	None	None	0	None			Reagan?241@yahoo.com			None
	None	None	None	None	0	None			Nubia?95@mailxyz.com			None
	Charlie?	Reisinger	male	white	25	Gauteng			Charlie?362@gmail.com			@Charlie?36
	None	None	None	None	0	None			Nakita?142@gmail.com			None
	None	None			0				Earline?305@mailxyz.com			None
	None	None			0				Luanna?11@yahoo.com			None
	None	None	None	None	0	None			Earline?11@yahoo.com			None
	Bernardo?	Wigfall	male	coloured	21	Gauteng			Bernardo?322@gmail.com			@Bernardo?32
	None	None			0				Briana?275@mailxyz.com			None
	None	None	None	None	0	None			Irmgard?495@mailxyz.com			None
	None	None	None	None	0	None			Epifania?111@yahoo.com			None
	None	None	None	None	0	None			Irmgard?261@yahoo.com			None
	Stephen?	Langenfeld	male	black	29	Limpopo			Stephen?154@abcmail.com			@Stephen?15
	None	None	None	None	0	None			Irmgard?284@abcmail.com			None
	None	None	None	None	0	None			Teresia?134@abcmail.com			None
	Haywood?	Bilyeu	male	coloured	28	Eastern Cape			Haywood?94@abcmail.com			@Haywood?9
	Filiberto?	Shkreli	male	black	34	Mpumalanga			Filiberto?45@mailxyz.com			@Filiberto?4
	None	None	None	None	0	None			Williemae?301@yahoo.com			None
	Wilton?	Mcclaine	male	indian_asian	14	Eastern Cape			Wilton?412@gmail.com			@Wilton?41
	None	None	None	None	0	None			Lillian?354@abcmail.com			None
	None	None	None	None	0	None			Seema?214@abcmail.com			None
	None	None			0				Shelley?501@yahoo.com			None
	None	None	None	None	0	None			Nakita?193@mail.com			None
	None	None			0				Briana?131@yahoo.com			None
	None	None	None	None	0	None			Minerva?382@gmail.com			None
	None	None	None	None	0	None			Lillie?382@gmail.com			None
	None	None	None	None	0	None			Shelley?395@mailxyz.com			None
	Bret?	Fudge	male	white	32	North West			Bret?313@mail.com			@Bret?31
	None	None			0				Roxana?283@mail.com			None
	None	None	None	None	0	None			Winona?101@yahoo.com			None
	Nakita?	Pool	female	black	22	Gauteng			Nakita?354@abcmail.com			@Nakita?35
	Wilburn?	Gettys	male	black	32	Eastern Cape			Wilburn?305@mailxyz.com			@Wilburn?30
	None	None	None	None	0	None			Minerva?463@mail.com			None
	None	None	None	None	0	None			Katharina?382@gmail.com			None
	None	None			0				Krysta?172@gmail.com			None
	None	None			0				Rebecka?404@abcmail.com			None
	None	None	None	None	0	None			Tiffani?215@mailxyz.com			None
	None	None	None	None	0	None			Cordie?165@mailxyz.com			None
	None	None	None	None	0	None			Lillie?373@mail.com			None
	None	None	None	None	0	None			Loris?252@gmail.com			None
	None	None	None	None	0	None			Desirae?263@mail.com			None
	Romeo?	Restivo	male	other	17	Kwazulu Natal			Romeo?372@gmail.com			@Romeo?37
	None	None	None	None	0	None			Teresia?25@mailxyz.com			None
	None	None			0				Eula?232@gmail.com			None
	None	None	None	None	0	None			Loris?324@abcmail.com			None
	None	None	None	None	0	None			Lillie?55@mailxyz.com			None
	None	None			0				Blanca?74@abcmail.com			None
	Cory?	Paradis	male	coloured	18	Western Cape			Cory?103@mail.com			@Cory?10
	Garry?	Mccown	male	black	26	Gauteng			Garry?281@yahoo.com			@Garry?28
	None	None	None	None	0	None			Iva?184@abcmail.com			None
	None	None			0				Irmgard?153@mail.com			None
	None	None	None	None	0	None			Gretta?394@abcmail.com			None
	None	None	None	None	0	None			Dia?292@gmail.com			None
	None	None	None	None	0	None			Yolonda?204@abcmail.com			None
	Romeo?	Lavoie	male	coloured	33	Gauteng			Romeo?371@yahoo.com			@Romeo?37
	None	None	None	None	0	None			Lillie?211@yahoo.com			None
	None	None			0				Cordie?153@mail.com			None
	None	None	None	None	0	None			Nubia?115@mailxyz.com			None
	None	None	None	None	0	None			Nubia?82@gmail.com			None
	Anette?	Leicht	female	coloured	29	Gauteng			Anette?394@abcmail.com			@Anette?39
	None	None	None	None	0	None			Seema?185@mailxyz.com			None
	None	None	None	None	0	None			Reagan?171@yahoo.com			None
	None	None	None	None	0	None			Shelley?183@mail.com			None
	None	None	None	None	0	None			Dia?433@mail.com			None
	None	None			0				Rebekah?151@yahoo.com			None
	None	None	None	None	0	None			Lillie?23@mail.com			None
	None	None			0				Mellie?71@yahoo.com			None
	None	None	None	None	0	None			Rebekah?252@gmail.com			None
	None	None	None	None	0	None			Iva?495@mailxyz.com			None
	Haywood?	Slane	male	black	26	Gauteng			Haywood?95@mailxyz.com			@Haywood?9
	Cody?	Slane	male	black	37	North West			Cody?121@yahoo.com			@Cody?12
	None	None			0				Trudie?311@yahoo.com			None
	None	None	None	None	0	None			Epifania?265@mailxyz.com			None
	None	None			0				Katharina?244@abcmail.com			None
	None	None	None	None	0	None			Luanna?253@mail.com			None
	None	None	None	None	0	None			Roxane?275@mailxyz.com			None
	None	None	None	None	0	None			Torrie?463@mail.com			None
	None	None	None	None	0	None			Luanna?181@yahoo.com			None
	Garry?	Fudge	male	black	25	Limpopo			Garry?285@mailxyz.com			@Garry?28
	None	None			0				Emilie?173@mail.com			None
	None	None	None	None	0	None			Dia?482@gmail.com			None
	None	None	None	None	0	None			Dia?34@abcmail.com			None
	None	None			0				Malika?205@mailxyz.com			None
	None	None	None	None	0	None			Loris?51@yahoo.com			None
	Kip?	Jacox	male	black	36	Mpumalanga			Kip?145@mailxyz.com			@Kip?14
	None	None	None	None	0	None			Briana?35@mailxyz.com			None
	None	None			0				Irmgard?305@mailxyz.com			None
	None	None	None	None	0	None			Dia?192@gmail.com			None
	None	None	None	None	0	None			Teresia?434@abcmail.com			None
	Stacy?	Condie	male	white	33	Limpopo			Stacy?274@abcmail.com			@Stacy?27
	Winona?	Wigfall	female	black	26	Mpumalanga			Winona?184@abcmail.com			@Winona?18
	None	None	None	None	0	None			Adela?223@mail.com			None
	None	None			0				Gretta?421@yahoo.com			None
	None	None			0				Tiffani?271@yahoo.com			None
	None	None	None	None	0	None			Shandra?235@mailxyz.com			None
	None	None	None	None	0	None			Tiffani?13@mail.com			None
	None	None	None	None	0	None			Felipa?62@gmail.com			None
	None	None	None	None	0	None			Adela?502@gmail.com			None
	None	None	None	None	0	None			Meghann?424@abcmail.com			None
	None	None	None	None	0	None			Cordie?192@gmail.com			None
	None	None	None	None	0	None			Earline?251@yahoo.com			None
	None	None	None	None	0	None			Nubia?295@mailxyz.com			None
	None	None			0				Adela?215@mailxyz.com			None
	None	None			0				Alecia?402@gmail.com			None
	None	None	None	None	0	None			Reagan?465@mailxyz.com			None
	None	None	None	None	0	None			Seema?301@yahoo.com			None
	None	None			0				Zetta?154@abcmail.com			None
	None	None	None	None	0	None			Desirae?384@abcmail.com			None
	None	None	None	None	0	None			Gretta?301@yahoo.com			None
	None	None	None	None	0	None			Alecia?325@mailxyz.com			None
	None	None	None	None	0	None			Minerva?361@yahoo.com			None
	None	None			0				Williemae?75@mailxyz.com			None
	Carlota?	Tancredi	female	black	26	Kwazulu Natal			Carlota?81@yahoo.com			@Carlota?8
	None	None			0				Rebecka?253@mail.com			None
	None	None	None	None	0	None			Earline?142@gmail.com			None
	None	None	None	None	0	None			Rebekah?243@mail.com			None
	Kyle?	Mcculloch	male	black	35	Gauteng			Kyle?65@mailxyz.com			@Kyle?6
	None	None	None	None	0	None			Sharri?454@abcmail.com			None
	Shelley?	Reisinger	female	white	30	Gauteng			Shelley?434@abcmail.com			@Shelley?43
	Epifania?	Crotty	female	white	32	Gauteng			Epifania?314@abcmail.com			@Epifania?31
	Randy?	Tancredi	male	black	47	Gauteng			Randy?393@mail.com			@Randy?39
	None	None	None	None	0	None			Desirae?265@mailxyz.com			None
	None	None	None	None	0	None			Blanca?213@mail.com			None
	None	None	None	None	0	None			Desirae?283@mail.com			None
	None	None			0				Irmgard?395@mailxyz.com			None
	None	None	None	None	0	None			Epifania?44@abcmail.com			None
	Markus?	Slane	male	black	27	Mpumalanga			Markus?193@mail.com			@Markus?19
	None	None			0				Carlota?165@mailxyz.com			None
	Abel?	Sytsma	male	black	28	Kwazulu Natal			Abel?183@mail.com			@Abel?18
	None	None			0				Luanna?31@yahoo.com			None
	Stefan?	Condie	male	black	34	Gauteng			Stefan?463@mail.com			@Stefan?46
	None	None			0				Iva?191@yahoo.com			None
	Valentine?	Tatham	male	black	18	Gauteng			Valentine?473@mail.com			@Valentine?47
	None	None	None	None	0	None			Irmgard?203@mail.com			None
	None	None	None	None	0	None			Iva?344@abcmail.com			None
	Filiberto?	Borelli	male	None	26	Gauteng			Filiberto?43@mail.com			@Filiberto?4
	None	None			0				Luann?43@mail.com			None
	None	None			0				Iva?54@abcmail.com			None
	None	None	None	None	0	None			Desirae?24@abcmail.com			None
	None	None			0				Blanca?204@abcmail.com			None
	None	None	None	None	0	None			Bess?403@mail.com			None
	None	None	None	None	0	None			Mellie?262@gmail.com			None
	None	None			0				Blanca?115@mailxyz.com			None
	Jared?	Bilyeu	male	coloured	46	Western Cape			Jared?503@mail.com			@Jared?50
	None	None	None	None	0	None			Desirae?272@gmail.com			None
	None	None	None	None	0	None			Shelley?435@mailxyz.com			None
	None	None	None	None	0	None			Shelley?255@mailxyz.com			None
	Emerson?	Bilyeu	male		37	Gauteng			Emerson?241@yahoo.com			@Emerson?24
	None	None	None	None	0	None			Nakita?112@gmail.com			None
	None	None	None	None	0	None			Roxana?222@gmail.com			None
	Shandra?	Mccollum	female	black	25	Gauteng			Shandra?452@gmail.com			@Shandra?45
	None	None	None	None	0	None			Rebekah?182@gmail.com			None
	None	None	None	None	0	None			Torrie?182@gmail.com			None
	Charlie?	Tancredi	male	coloured	23	Western Cape			Charlie?362@gmail.com			@Charlie?36
	Emerson?	Beville	male	other	45	Gauteng			Emerson?241@yahoo.com			@Emerson?24
	None	None	None	None	0	None			Alecia?292@gmail.com			None
	Yong?	Bilyeu	male	indian_asian	23	Kwazulu Natal			Yong?482@gmail.com			@Yong?48
	None	None	None	None	0	None			Bess?95@mailxyz.com			None
	Irving?	Langenfeld	male	black	18	Limpopo			Irving?51@yahoo.com			@Irving?5
	None	None			0				Mellie?394@abcmail.com			None
	None	None	None	None	0	None			Felipa?483@mail.com			None
	None	None	None	None	0	None			Minerva?382@gmail.com			None
	None	None	None	None	0	None			Roxana?285@mailxyz.com			None
	None	None	None	None	0	None			Iva?494@abcmail.com			None
	None	None	None	None	0	None			Alecia?45@mailxyz.com			None
	Wilburn?	Crotty	male	black	54	Eastern Cape			Wilburn?303@mail.com			@Wilburn?30
	None	None			0				Luanna?154@abcmail.com			None
	None	None	None	None	0	None			Katharina?13@mail.com			None
	None	None	None	None	0	None			Rebekah?212@gmail.com			None
	None	None			0				Epifania?373@mail.com			None
	None	None	None	None	0	None			Shandra?301@yahoo.com			None
	None	None	None	None	0	None			Felipa?205@mailxyz.com			None
	None	None	None	None	0	None			Malika?211@yahoo.com			None
	None	None	None	None	0	None			Teresia?323@mail.com			None
	None	None	None	None	0	None			Loris?154@abcmail.com			None
	None	None	None	None	0	None			Lillie?483@mail.com			None
	None	None			0				Reagan?45@mailxyz.com			None
	None	None	None	None	0	None			Krysta?221@yahoo.com			None
	None	None	None	None	0	None			Roxane?261@yahoo.com			None
	None	None	None	None	0	None			Desirae?434@abcmail.com			None
	None	None	None	None	0	None			Alecia?393@mail.com			None
	None	None			0				Luanna?363@mail.com			None
	None	None	None	None	0	None			Felipa?161@yahoo.com			None
	Stephen?	Biggers	male	other	49	Western Cape			Stephen?152@gmail.com			@Stephen?15
	None	None	None	None	0	None			Desirae?321@yahoo.com			None
	None	None			0				Irmgard?213@mail.com			None
	None	None	None	None	0	None			Briana?323@mail.com			None
	None	None	None	None	0	None			Lillie?203@mail.com			None
	None	None	None	None	0	None			Luann?283@mail.com			None
	None	None	None	None	0	None			Luann?441@yahoo.com			None
	Kyle?	Zweifel	male	black	23	Gauteng			Kyle?65@mailxyz.com			@Kyle?6
	None	None	None	None	0	None			Carlota?463@mail.com			None
	None	None			0				Emilie?214@abcmail.com			None
	None	None			0				Earline?123@mail.com			None
	Abel?	Beville	male	black	50	Mpumalanga			Abel?183@mail.com			@Abel?18
	None	None	None	None	0	None			Carlota?74@abcmail.com			None
	None	None	None	None	0	None			Rebecka?313@mail.com			None
	Robby?	Hoadley	male	black	26	Gauteng			Robby?163@mail.com			@Robby?16
	None	None	None	None	0	None			Yolonda?375@mailxyz.com			None
	None	None			0				Anette?351@yahoo.com			None
	None	None	None	None	0	None			Zetta?141@yahoo.com			None
	None	None	None	None	0	None			Lesli?463@mail.com			None
	None	None	None	None	0	None			Williemae?415@mailxyz.com			None
	None	None	None	None	0	None			Gretta?412@gmail.com			None
	Abel?	Slane	male	black	30	Gauteng			Abel?185@mailxyz.com			@Abel?18
	None	None	None	None	0	None			Shandra?244@abcmail.com			None
	None	None			0				Epifania?192@gmail.com			None
	Cory?	Paradis	male	coloured	23	Northern Cape			Cory?103@mail.com			@Cory?10
	None	None			0				Bess?465@mailxyz.com			None
	Loyd?	Martello	male	black	20	Gauteng			Loyd?494@abcmail.com			@Loyd?49
	None	None	None	None	0	None			Gretta?314@abcmail.com			None
	Winona?	Wigfall	female	white	19	Mpumalanga			Winona?124@abcmail.com			@Winona?12
	Brendan?	Curran	male	white	22	Mpumalanga			Brendan?451@yahoo.com			@Brendan?45
	None	None	None	None	0	None			Roxana?475@mailxyz.com			None
	Eli?	Mastrangelo	male	black	28	Free State			Eli?295@mailxyz.com			@Eli?29
	None	None			0				Dia?345@mailxyz.com			None
	Jacinto?	Pool	male	black	27	Gauteng			Jacinto?255@mailxyz.com			@Jacinto?25
	Haywood?	Crotty	male	black	23	Limpopo			Haywood?93@mail.com			@Haywood?9
	None	None	None	None	0	None			Epifania?71@yahoo.com			None
	Haywood?	Mcculloch	male	black	17	Mpumalanga			Haywood?93@mail.com			@Haywood?9
	None	None	None	None	0	None			Emilie?293@mail.com			None
	Lillie?	Langenfeld	female	black	31	Gauteng			Lillie?231@yahoo.com			@Lillie?23
	Eli?	Paradis	male	black	24	Gauteng			Eli?293@mail.com			@Eli?29
	None	None	None	None	0	None			Desirae?65@mailxyz.com			None
	Cody?	Mcclaine	male	black	39	Kwazulu Natal			Cody?124@abcmail.com			@Cody?12
	None	None	None	None	0	None			Roxana?102@gmail.com			None
	Haywood?	Singer	male	black	44	Gauteng			Haywood?93@mail.com			@Haywood?9
	None	None	None	None	0	None			Nubia?182@gmail.com			None
	None	None	None	None	0	None			Krysta?245@mailxyz.com			None
	None	None	None	None	0	None			Alecia?34@abcmail.com			None
	None	None	None	None	0	None			Roxane?415@mailxyz.com			None
	Hollis?	Sieren	male	coloured	51	Western Cape			Hollis?381@yahoo.com			@Hollis?38
	None	None	None	None	0	None			Irmgard?394@abcmail.com			None
	None	None			0				Blanca?252@gmail.com			None
	Shane?	Condie	male	black	21	Mpumalanga			Shane?22@gmail.com			@Shane?2
	None	None	None	None	0	None			Bess?402@gmail.com			None
	None	None			0				Krysta?205@mailxyz.com			None
	Stacy?	Sytsma	male	coloured	49	Kwazulu Natal			Stacy?273@mail.com			@Stacy?27
	None	None	None	None	0	None			Loris?65@mailxyz.com			None
	Carter?	Martello	male	black	28	Kwazulu Natal			Carter?34@abcmail.com			@Carter?3
	Abel?	Mcclaine	male	black	24	Gauteng			Abel?181@yahoo.com			@Abel?18
	None	None	None	None	0	None			Rebekah?312@gmail.com			None
	None	None	None	None	0	None			Epifania?401@yahoo.com			None
	None	None	None	None	0	None			Loris?483@mail.com			None
	None	None	None	None	0	None			Mellie?163@mail.com			None
	Wilton?	Fudge	male	black	30	Kwazulu Natal			Wilton?412@gmail.com			@Wilton?41
	None	None	None	None	0	None			Teresia?211@yahoo.com			None
	None	None	None	None	0	None			Bess?55@mailxyz.com			None
	Chas?	Tatham	male	None	23	Western Cape			Chas?352@gmail.com			@Chas?35
	Yong?	Roquemore	male	black	24	Gauteng			Yong?483@mail.com			@Yong?48
	None	None			0				Felipa?204@abcmail.com			None
	None	None	None	None	0	None			Briana?65@mailxyz.com			None
	None	None	None	None	0	None			Luann?184@abcmail.com			None
	None	None	None	None	0	None			Epifania?213@mail.com			None
	None	None	None	None	0	None			Meghann?194@abcmail.com			None
	None	None	None	None	0	None			Malika?45@mailxyz.com			None
	None	None	None	None	0	None			Williemae?243@mail.com			None
	None	None	None	None	0	None			Shelley?172@gmail.com			None
	Donald?	Arrieta	male	coloured	25	Western Cape			Donald?222@gmail.com			@Donald?22
	None	None	None	None	0	None			Lillie?205@mailxyz.com			None
	None	None			0				Rebekah?464@abcmail.com			None
	None	None	None	None	0	None			Nubia?241@yahoo.com			None
	None	None			0				Teresia?31@yahoo.com			None
	Bess?	Jacox	female	coloured	26	Free State			Bess?192@gmail.com			@Bess?19
	None	None	None	None	0	None			Luann?394@abcmail.com			None
	None	None			0				Loris?372@gmail.com			None
	None	None	None	None	0	None			Malika?45@mailxyz.com			None
	Torrie?	Mcclaine	female	black	38	Gauteng			Torrie?71@yahoo.com			@Torrie?7
	Kip?	Arrieta	male	white	26	Northern Cape			Kip?142@gmail.com			@Kip?14
	None	None			0				Malika?473@mail.com			None
	None	None			0				Rebecka?25@mailxyz.com			None
	None	None			0				Dia?64@abcmail.com			None
	None	None	None	None	0	None			Lillie?393@mail.com			None
	None	None	None	None	0	None			Teresia?85@mailxyz.com			None
	None	None	None	None	0	None			Roxana?483@mail.com			None
	None	None	None	None	0	None			Shelley?232@gmail.com			None
	None	None	None	None	0	None			Alecia?182@gmail.com			None
	None	None	None	None	0	None			Emilie?392@gmail.com			None
	None	None	None	None	0	None			Shandra?204@abcmail.com			None
	None	None			0				Cordie?71@yahoo.com			None
	None	None	None	None	0	None			Adela?302@gmail.com			None
	None	None	None	None	0	None			Loris?303@mail.com			None
	None	None	None	None	0	None			Alecia?183@mail.com			None
	None	None	None	None	0	None			Rebecka?133@mail.com			None
	Valentine?	Tatham	male	coloured	42	Free State			Valentine?471@yahoo.com			@Valentine?47
